MHE_Prediction_Error,Time_Step,Price,T_Zone,T_Lower,T_Upper,Action_MPC,Action_Agent,Action_Final,Ablation_Tag,LL_Mode,Alpha_Online,Risk_Gate,Future_Upper_Min_3h,Alpha_Soft,Alpha_Exec,Hard_Switch_Flag,Alpha,Alpha_Final,Alpha_Action,Alpha_Temp,T_Out,Q_Sol,Temp_Rule,Temp_Target,Temp_Agent,Alpha_HL,Is_Away,Home_Step,Violation,Tset_AI,R_est,C_est,A_solar_est,Q_gain_est,c1_est,c2_est,c3_est,MHE_Updated,T_Zone_prev,T_Out_prev,MHE_Loss,T_Pred_RC,T_Pred_MHE,RC_Error,MHE_Error,Reward,T_Upper_Ctrl
-0.2546532902533727,10,0.2469,21.526053804801563,21.0,24.0,0.7781641483306885,0.5094124674797058,0.7153559327125549,full_soft,soft,0.7662966532697784,5.242255148839154e-13,23.8,0.7662966532699009,0.7662966532699009,0,0.7662966532699009,0.7662966532699009,1.0,1.0,1.3996093750000114,0.0,21.9,21.923167955875396,191.5107822418213,0.9427083333333334,0,11,0,22.304386138916016,0.01,10000000.0,5.0,-1165.4410839527675,-6000.0,12000.0,493.7,0,21.5033887341246,1.4906250000000227,0.0,21.75906515063906,21.5033887341246,-0.23301134583749672,0.02266507067696466,-7.943298736153767,23.8
-0.241084101739375,11,0.2469,21.546376717039664,21.0,24.0,0.778860330581665,0.5094432234764099,0.7162171006202698,full_soft,soft,0.7674862268236253,7.64844956162351e-13,23.8,0.7674862268238032,0.7674862268238032,0,0.7674862268238032,0.7674862268238032,1.0,1.0,1.3000000000000114,0.0,21.9,21.926568746566772,191.51684761047363,0.9375,0,12,0,22.32509994506836,0.01,10000000.0,5.0,-1307.153682865179,-6000.0,12000.0,493.7,0,21.526053804801563,1.3996093750000114,0.0,21.768217297126114,21.526053804801563,-0.22184058008645025,0.020322912238100344,-7.604842603474875,23.8
-0.2710448540487391,12,0.23555,21.569415765812437,21.0,24.0,0.996021568775177,0.5094816088676453,0.9716945290565491,full_soft,soft,0.95,1.0731873653113907e-12,23.8,0.9500000000000536,0.9500000000000536,0,0.9500000000000536,0.9500000000000536,1.0,1.0,1.1499999999999773,0.0,22.4,22.39348275264104,191.5132713317871,0.9322916666666666,0,13,0,22.30374526977539,0.01,10000000.0,5.0,-1435.3417358763827,-6000.0,12000.0,493.7,0,21.546376717039664,1.3000000000000114,0.0,21.81897892252738,21.546376717039664,-0.24956315671494167,0.023039048772773185,-16.80880104381412,23.8
-0.25428859717442265,13,0.23555,21.603898107646955,21.0,24.0,0.9968603849411011,0.5094233155250549,0.972488522529602,full_soft,soft,0.95,1.5755701594999383e-12,23.8,0.9500000000000788,0.9500000000000788,0,0.9500000000000788,0.9500000000000788,1.0,1.0,0.9499999999999886,0.0,22.4,22.39314790169398,191.51257038116455,0.9270833333333334,0,14,0,22.306028366088867,0.01,10000000.0,5.0,-1598.340043385839,-6000.0,12000.0,493.7,0,21.569415765812437,1.1499999999999773,0.0,21.82581470406342,21.569415765812437,-0.2219165964164631,0.03448234183451859,-15.786121606641142,23.8
-0.2407921045094099,14,0.23555,21.64596607351183,21.0,24.0,0.9969334006309509,0.509466290473938,0.9725599884986877,full_soft,soft,0.95,2.7991699030803726e-12,23.8,0.95000000000014,0.95000000000014,0,0.95000000000014,0.95000000000014,1.0,1.0,0.7749999999999773,0.0,22.4,22.39309819936752,191.5178918838501,0.921875,0,15,0,22.311656951904297,0.01,10000000.0,5.0,-1726.6178393794426,-6000.0,12000.0,493.7,0,21.603898107646955,0.9499999999999886,0.0,21.84664382384915,21.603898107646955,-0.20067775033732005,0.04206796586487371,-14.94376569739674,23.8
-0.23026471967830275,15,0.23555,21.69363717276576,21.0,24.0,0.9960557818412781,0.5094295740127563,0.9717245101928711,full_soft,soft,0.95,5.6432247960142866e-12,23.8,0.9500000000002821,0.9500000000002821,0,0.9500000000002821,0.9500000000002821,1.0,1.0,0.6999999999999886,0.0,22.4,22.385194810231525,191.5041446685791,0.9166666666666666,0,16,0,22.22233772277832,0.01,10000000.0,5.0,-1831.042377466157,-6000.0,12000.0,493.7,0,21.64596607351183,0.7749999999999773,0.0,21.87733483308341,21.64596607351183,-0.18369766031764811,0.047671099253932425,-13.832279689836799,23.8
-0.2219098089752265,16,0.23876,21.74637209113382,21.0,24.0,0.9947165846824646,0.509398341178894,0.9704506397247314,full_soft,soft,0.95,1.2490570446413586e-11,23.8,0.9500000000006245,0.9500000000006245,0,0.9500000000006245,0.9500000000006245,1.0,1.0,0.6999999999999886,0.0,22.4,22.385969936847687,191.5109395980835,0.9114583333333334,0,17,0,22.24154281616211,0.01,10000000.0,5.0,-1918.1592585615133,-6000.0,12000.0,493.7,0,21.69363717276576,0.6999999999999886,0.0,21.91602159600626,21.69363717276576,-0.16964950487243868,0.05273491836805988,-12.793104003584112,23.8
-0.2146533190926334,17,0.23876,21.80113122062346,21.0,24.0,0.9914224147796631,0.5093126893043518,0.9673168659210205,full_soft,soft,0.95,3.008086638808331e-11,23.8,0.950000000001504,0.950000000001504,0,0.950000000001504,0.950000000001504,1.0,1.0,0.6999999999999886,0.0,22.4,22.38033829927444,191.51372909545898,0.90625,0,18,0,22.190275192260742,0.01,10000000.0,5.0,-1992.1408756111073,-6000.0,12000.0,493.7,0,21.74637209113382,0.6999999999999886,0.0,21.96151824239189,21.74637209113382,-0.1603870217684289,0.054759129489639236,-11.585329006512195,23.8
-0.20797491499183707,18,0.23876,21.855941758886274,21.0,24.0,0.9845477342605591,0.5093709230422974,0.9607888460159302,full_soft,soft,0.95,7.492903454828741e-11,23.8,0.9500000000037464,0.9500000000037464,0,0.9500000000037464,0.9500000000037464,1.0,1.0,0.6999999999999886,0.0,22.4,22.369920130570726,191.51596069335938,0.9010416666666666,0,19,0,22.09603500366211,0.01,10000000.0,5.0,-2058.0483477326798,-6000.0,12000.0,493.7,0,21.80113122062346,0.6999999999999886,0.0,22.009599430459673,21.80113122062346,-0.1536576715733986,0.05481053826281368,-10.280915745829638,23.8
-0.2015211326457802,19,0.23876,21.90954093711366,21.0,24.0,0.9727728366851807,0.5093439817428589,0.949601411819458,full_soft,soft,0.95,1.8680222381460683e-10,23.8,0.95000000000934,0.95000000000934,0,0.95000000000934,0.95000000000934,1.0,1.0,0.6999999999999886,0.0,22.4,22.362313532829283,191.5038013458252,0.8958333333333334,0,20,0,22.038209915161133,0.01,10000000.0,5.0,-2118.3821040807297,-6000.0,12000.0,493.7,0,21.855941758886274,0.6999999999999886,0.0,22.05794528413611,21.855941758886274,-0.1484043470224492,0.0535991782273868,-9.057207298817348,23.8
-0.1948898744167309,20,0.2486,21.96045468070622,21.0,24.0,0.9543269872665405,0.5094594955444336,0.9320836067199707,full_soft,soft,0.95,4.5640020509643523e-10,23.8,0.9500000000228199,0.9500000000228199,0,0.9500000000228199,0.9500000000228199,1.0,1.0,0.6999999999999886,0.0,22.4,22.358057034015655,191.51049613952637,0.890625,0,21,0,22.016521453857422,0.01,10000000.0,5.0,-2174.5356639978927,-6000.0,12000.0,493.7,0,21.90954093711366,0.6999999999999886,0.0,22.104889035222698,21.90954093711366,-0.14443435451647701,0.05091374359255951,-7.9547454152730035,23.8
-0.187684378988763,21,0.2486,22.00848603950908,21.0,24.0,0.9344184398651123,0.5095424056053162,0.9088593125343323,full_soft,soft,0.9398433004393882,1.0662813067965162e-09,23.8,0.9398433005035322,0.9398433005035322,0,0.9398433005035322,0.9398433005035322,1.0,1.0,0.6999999999999886,0.0,22.4,22.364990373452503,191.51597499847412,0.8854166666666666,0,22,0,22.09446144104004,0.01,10000000.0,5.0,-2227.6296578148945,-6000.0,12000.0,493.7,0,21.96045468070622,0.6999999999999886,0.0,22.148571341924196,21.96045468070622,-0.14008530241511608,0.04803135880285936,-7.133931859449559,23.8
-0.1772083946837597,22,0.2486,22.052888591399892,21.0,24.0,0.8965005874633789,0.5095794796943665,0.8633991479873657,full_soft,soft,0.9144491618567797,2.3742932788151223e-09,23.8,0.9144491620599025,0.9144491620599025,0,0.9144491620599025,0.9144491620599025,1.0,1.0,0.6999999999999886,0.0,22.4,22.358626214663186,191.53484344482422,0.8802083333333334,0,23,0,22.05461883544922,0.01,10000000.0,5.0,-2277.4702210836767,-6000.0,12000.0,493.7,0,22.00848603950908,0.6999999999999886,0.0,22.186094057159835,22.00848603950908,-0.13320546575994285,0.04440255189081199,-6.126202541332697,23.8
-0.1596231216139472,23,0.2486,22.09128168325924,21.0,24.0,0.8392876386642456,0.5096156597137451,0.7923915386199951,full_soft,soft,0.8577491679504,4.976577248805488e-09,23.8,0.8577491686583223,0.8577491686583223,0,0.8577491686583223,0.8577491686583223,1.0,1.0,0.6999999999999886,0.0,22.4,22.34602699279785,191.53757572174072,0.875,0,24,0,21.968215942382812,0.01,10000000.0,5.0,-2322.3739520998647,-6000.0,12000.0,493.7,0,22.052888591399892,0.6999999999999886,0.0,22.212857250840557,22.052888591399892,-0.12157556758131705,0.038393091859347805,-5.121184347740181,23.8
0.10282191964165577,24,0.25514,22.091412331838,21.0,24.0,0.21953123807907104,0.5096399784088135,0.27686935663223267,full_soft,soft,0.8023563863403333,9.436896968569702e-09,23.8,0.8023563882054757,0.8023563882054757,0,0.8023563882054757,0.8023563882054757,1.0,1.0,0.6999999999999886,0.0,21.9,21.911320610841116,191.5297508239746,0.8697916666666666,0,25,0,21.986942291259766,0.01,10000000.0,5.0,-2359.516976347218,-6000.0,12000.0,493.7,0,22.09128168325924,0.6999999999999886,0.0,21.988460939454797,22.09128168325924,0.10295139238320417,0.00013064857876088354,-4.931246725000541,23.8
0.09603890396203951,25,0.25514,22.017811604399014,21.0,24.0,0.2233392596244812,0.5095462203025818,0.2816980481147766,full_soft,soft,0.7960958571587241,9.457467976302722e-09,23.8,0.796095859087141,0.796095859087141,0,0.796095859087141,0.796095859087141,1.0,1.0,0.6999999999999886,0.0,21.9,21.918091905117034,191.49295806884766,0.8645833333333334,0,26,0,22.033601760864258,0.01,10000000.0,5.0,-2333.271607978891,-6000.0,12000.0,493.7,0,22.091412331838,0.6999999999999886,0.0,21.99471102132901,22.091412331838,0.023100583070004177,-0.07360072743898627,-1.9949109915560062,23.8
0.024863922630345314,26,0.25514,21.9002002397321,21.0,24.0,0.3033977448940277,0.5095043778419495,0.3782764673233032,full_soft,soft,0.6366992324295178,2.7735439519379422e-09,23.8,0.6366992334371484,0.6366992334371484,0,0.6366992334371484,0.6366992334371484,1.0,1.0,0.6999999999999886,0.0,21.9,21.920482099056244,191.50434494018555,0.859375,0,27,0,22.045650482177734,0.01,10000000.0,5.0,-2330.7048765266686,-6000.0,12000.0,493.7,0,22.017811604399014,0.6999999999999886,0.0,21.99188917948669,22.017811604399014,-0.09168893975459014,-0.11761136466691369,-0.4522741417669529,23.8
-0.0440738070371367,27,0.25514,21.76239166999204,21.0,24.0,0.44976645708084106,0.5095784664154053,0.49231284856796265,full_soft,soft,0.2886643292343918,5.183691480781798e-55,30.0,0.2886643292343918,0.2886643292343918,0,0.2886643292343918,0.2886643292343918,1.0,1.0,0.6999999999999886,0.0,21.9,21.923981634775796,191.51141166687012,0.8541666666666666,0,28,0,22.06444549560547,0.01,10000000.0,5.0,-2351.274403546686,-6000.0,12000.0,493.7,0,21.9002002397321,0.6999999999999886,0.0,21.943033769641545,21.9002002397321,-0.1806420996495035,-0.13780856974005928,-3.296820776911975,23.8
-0.13274378038522627,28,0.26408,21.639287690376023,15.0,30.0,0.7768616676330566,0.5096496939659119,0.71367347240448,full_soft,soft,0.7635279543486233,5.213717019685363e-56,30.0,0.7635279543486233,0.7635279543486233,0,0.7635279543486233,0.7635279543486233,1.0,1.0,0.7250000000000227,0.0,22.0,22.00007787015703,191.5032720565796,0.9965277777777778,1,0,0,22.02242660522461,0.01,10000000.0,5.0,-2435.4430553636344,-6000.0,12000.0,493.7,0,21.76239166999204,0.6999999999999886,0.0,21.89380251456072,21.76239166999204,-0.25451482418469595,-0.12310397961601893,-7.461863995626109,30.0
-0.15914937803898965,29,0.26408,21.618329407111332,15.0,30.0,0.9453710317611694,0.5096303820610046,0.9217104315757751,full_soft,soft,0.9457002736987936,6.700252017629096e-57,30.0,0.9457002736987936,0.9457002736987936,0,0.9457002736987936,0.9457002736987936,1.0,1.0,0.7833333333333599,0.0,22.0,22.000137064192028,191.49779319763184,0.9930555555555556,1,0,0,22.019737243652344,0.01,10000000.0,5.0,-2605.098430822638,-6000.0,12000.0,493.7,0,21.639287690376023,0.7250000000000227,0.0,21.797723443865607,21.639287690376023,-0.17939403675427457,-0.02095828326469018,-7.853755737152785,30.0
-0.153681488138659,30,0.26408,21.63214356232612,15.0,30.0,0.9652852416038513,0.5096212029457092,0.9425020217895508,full_soft,soft,0.95,4.7248717569108725e-57,30.0,0.95,0.95,0,0.95,0.95,1.0,1.0,0.8500000000000227,0.0,22.0,22.000386913617454,191.50281429290771,0.9895833333333334,1,0,0,22.03714370727539,0.01,10000000.0,5.0,-2688.077448347948,-6000.0,12000.0,493.7,0,21.618329407111332,0.7833333333333599,0.0,21.771535222646946,21.618329407111332,-0.1393916603208254,0.01381415521478857,-7.3682556032780475,30.0
-0.1492643485378835,31,0.26408,21.664828119154265,15.0,30.0,0.963068425655365,0.5096206068992615,0.9403960108757019,full_soft,soft,0.95,5.9481267581758e-57,30.0,0.95,0.95,0,0.95,0.95,1.0,1.0,0.8999999999999773,0.0,22.0,22.000789165496826,191.50078296661377,0.9861111111111112,1,0,0,22.056819915771484,0.01,10000000.0,5.0,-2737.408613435572,-6000.0,12000.0,493.7,0,21.63214356232612,0.8500000000000227,0.0,21.78125207187543,21.63214356232612,-0.11642395272116346,0.032684556828144196,-6.720473513566836,30.0
-0.14496431315967584,32,0.27255,21.707665180221966,15.0,30.0,0.9476551413536072,0.5096071362495422,0.9243829250335693,full_soft,soft,0.9468730175135738,1.0255549290019438e-56,30.0,0.9468730175135738,0.9468730175135738,0,0.9468730175135738,0.9468730175135738,1.0,1.0,0.9343749999999886,0.0,22.0,22.001159707705177,191.50168418884277,0.9826388888888888,1,0,0,22.06679916381836,0.01,10000000.0,5.0,-2771.3487391558933,-6000.0,12000.0,493.7,0,21.664828119154265,0.8999999999999773,0.0,21.809868590863573,21.664828119154265,-0.1022034106416072,0.04283706106770069,-5.872432929256169,30.0
-0.13869850798499783,33,0.27255,21.754925987541696,15.0,30.0,0.9160627722740173,0.5095935463905334,0.8870223164558411,full_soft,soft,0.928554374232454,2.0942277675200128e-56,30.0,0.928554374232454,0.928554374232454,0,0.928554374232454,0.928554374232454,1.0,1.0,0.9666666666666401,0.0,22.0,22.00161635875702,191.5066623687744,0.9791666666666666,1,0,0,22.077585220336914,0.01,10000000.0,5.0,-2797.195792872038,-6000.0,12000.0,493.7,0,21.707665180221966,0.9343749999999886,0.0,21.846498410472805,21.707665180221966,-0.09157242293110812,0.0472608073197307,-4.942020875211012,30.0
-0.1269553852071681,34,0.27255,21.801153289277295,15.0,30.0,0.8647984266281128,0.5095942616462708,0.8243597745895386,full_soft,soft,0.8861537535741524,4.603721508635194e-56,30.0,0.8861537535741524,0.8861537535741524,0,0.8861537535741524,0.8861537535741524,1.0,1.0,0.9906250000000227,0.15507075471698112,22.0,22.0020383199056,191.50494575500488,0.9756944444444444,1,0,0,22.0838623046875,0.01,10000000.0,5.0,-2817.7102009616924,-6000.0,12000.0,493.7,0,21.754925987541696,0.9666666666666401,0.0,21.88201201162485,21.754925987541696,-0.08085872234755698,0.0462273017355983,-4.038521970522031,30.0
-0.10659232951223885,35,0.27255,21.841107385998214,15.0,30.0,0.8006240129470825,0.5095832943916321,0.7435305714607239,full_soft,soft,0.8038301595416976,9.947487721170465e-56,30.0,0.8038301595416976,0.8038301595416976,0,0.8038301595416976,0.8038301595416976,1.0,1.0,1.0,0.580188679245283,21.999751886792453,22.00263861035201,191.49930953979492,0.9722222222222222,1,0,0,22.103673934936523,0.01,10000000.0,5.0,-2833.471581342363,-6000.0,12000.0,493.7,0,21.801153289277295,0.9906250000000227,0.0,21.907829527593947,21.801153289277295,-0.06672214159573286,0.0399540967209191,-3.264418818780367,30.0
-0.08138706127226669,36,0.2701,21.871032181221267,15.0,30.0,0.7386893033981323,0.5095949172973633,0.6672196388244629,full_soft,soft,0.688033959905317,1.9360243146123175e-55,30.0,0.688033959905317,0.688033959905317,0,0.688033959905317,0.688033959905317,1.0,1.0,1.0,1.2152122641509433,21.99907169811321,22.00314786292742,191.49606227874756,0.96875,1,0,0,22.12950897216797,0.01,10000000.0,5.0,-2843.9155496906983,-6000.0,12000.0,493.7,0,21.841107385998214,1.0,0.0,21.922478009814313,21.841107385998214,-0.05144582859304592,0.029924795223053025,-2.672490438888777,30.0
-0.060473369900762464,37,0.2701,21.890106157655737,15.0,30.0,0.6908055543899536,0.5095847845077515,0.6142260432243347,full_soft,soft,0.5774240437002202,3.187966124807641e-55,30.0,0.5774240437002202,0.5774240437002202,0,0.5774240437002202,0.5774240437002202,1.0,1.0,1.0,2.0,21.99805566037736,22.003325465565812,191.49474620819092,0.9652777777777778,1,0,0,22.149826049804688,0.01,10000000.0,5.0,-2849.8337776454073,-6000.0,12000.0,493.7,0,21.871032181221267,1.0,0.0,21.931324062428814,21.871032181221267,-0.04121790477307741,0.01907397643446984,-2.279447260255504,30.0
-0.048932174134620254,38,0.2701,21.901190900580104,15.0,30.0,0.6594601273536682,0.5095836520195007,0.5844756364822388,full_soft,soft,0.49969118837468496,4.3810251182568e-55,30.0,0.49969118837468496,0.49969118837468496,0,0.49969118837468496,0.49969118837468496,1.0,1.0,1.0,6.097287735849057,21.9968,22.003400346416896,191.49084091186523,0.9618055555555556,1,0,0,22.16960906982422,0.01,10000000.0,5.0,-2854.413544842416,-6000.0,12000.0,493.7,0,21.890106157655737,1.0,0.0,21.93729431499554,21.890106157655737,-0.036103414415435964,0.011084742924367674,-2.0496106529106735,30.0
-0.041632557565151274,39,0.2701,21.91067681477881,15.0,30.0,0.6296579837799072,0.5095815062522888,0.5607033967971802,full_soft,soft,0.42574444949639484,5.2699899612972116e-55,30.0,0.42574444949639484,0.42574444949639484,0,0.42574444949639484,0.42574444949639484,1.0,1.0,1.0,15.253144654088054,21.99024433962264,21.998480412136534,191.48669242858887,0.9583333333333334,1,0,0,22.187910079956055,0.01,10000000.0,5.0,-2858.42503533302,-6000.0,12000.0,493.7,0,21.901190900580104,1.0,0.0,21.938788695759854,21.901190900580104,-0.02811188098104367,0.009485914198705814,-1.7598756763424603,30.0
-0.034247062476708834,40,0.27441,21.922804426802713,15.0,30.0,0.5879169702529907,0.5095796585083008,0.5352849960327148,full_soft,soft,0.32813619840381614,6.17264249637199e-55,30.0,0.32813619840381614,0.32813619840381614,0,0.32813619840381614,0.32813619840381614,1.0,1.0,1.0,27.28242924528302,21.97559496855344,21.98621281709976,191.48188591003418,0.9548611111111112,1,0,0,22.2108211517334,0.01,10000000.0,5.0,-2861.5485776642467,-6000.0,12000.0,493.7,0,21.91067681477881,1.0,0.0,21.939619847697713,21.91067681477881,-0.01681542089499999,0.012127612023903112,-1.27237200732478,30.0
-0.029547741417331963,41,0.27441,21.93884728000802,15.0,30.0,0.5361242890357971,0.5095769166946411,0.5155604481697083,full_soft,soft,0.22539020344007157,7.555334686305544e-55,30.0,0.22539020344007157,0.22539020344007157,0,0.22539020344007157,0.22539020344007157,1.0,1.0,1.0,40.0,21.95634811320752,21.96987777315373,191.47639274597168,0.9513888888888888,1,0,0,22.23467254638672,0.01,10000000.0,5.0,-2863.4169577636912,-6000.0,12000.0,493.7,0,21.922804426802713,1.0,0.0,21.946773647059274,21.922804426802713,-0.007926367051254601,0.016042853205306074,-0.6235133675077109,30.0
-0.03181443434868925,42,0.27441,21.966375462238375,15.0,30.0,0.47803011536598206,0.5095726251602173,0.5021843910217285,full_soft,soft,0.23423061395243833,9.871331829479621e-55,30.0,0.23423061395243833,0.23423061395243833,0,0.23423061395243833,0.23423061395243833,1.0,1.0,1.0,61.53024193548387,21.936,21.952502284208933,191.47144317626953,0.9479166666666666,1,0,0,22.252843856811523,0.01,10000000.0,5.0,-2864.2976652138304,-6000.0,12000.0,493.7,0,21.93884728000802,1.0,0.0,21.96122085912583,21.93884728000802,0.0051546031125440095,0.02752818223035547,-0.27930567015341107,30.0
-0.01946499360337839,43,0.27441,22.010136075297055,15.0,30.0,0.3862256705760956,0.5095670223236084,0.4560682773590088,full_soft,soft,0.4337452997522245,1.561821433360933e-54,30.0,0.4337452997522245,0.4337452997522245,0,0.4337452997522245,0.4337452997522245,1.0,1.0,1.0,92.49731182795698,21.9015516129032,21.92178448194276,191.46738052368164,0.9444444444444444,1,0,0,22.265743255615234,0.01,10000000.0,5.0,-2863.724931534659,-6000.0,12000.0,493.7,0,21.966375462238375,1.0,0.0,21.97229911990769,21.966375462238375,0.03783695538936627,0.043760613058680065,-1.7784640877659073,30.0
