MHE_Prediction_Error,Time_Step,Price,T_Zone,T_Lower,T_Upper,Action_MPC,Action_Agent,Action_Final,Ablation_Tag,LL_Mode,Alpha_Online,Risk_Gate,Future_Upper_Min_3h,Alpha_Soft,Alpha_Exec,Hard_Switch_Flag,Alpha,Alpha_Final,Alpha_Action,Alpha_Temp,T_Out,Q_Sol,Temp_Rule,Temp_Target,Temp_Agent,Alpha_HL,Is_Away,Home_Step,Violation,Tset_AI,R_est,C_est,A_solar_est,Q_gain_est,c1_est,c2_est,c3_est,MHE_Updated,T_Zone_prev,T_Out_prev,MHE_Loss,T_Pred_RC,T_Pred_MHE,RC_Error,MHE_Error,Reward,T_Upper_Ctrl
-0.17209673212380494,11,0.23333,21.150901390029787,21.0,24.0,0.5785229206085205,0.48011523485183716,0.5169005990028381,full_soft,soft,0.3738060324317825,1.4798253046228179e-15,23.8,0.37380603243178345,0.37380603243178345,0,0.37380603243178345,0.37380603243178345,1.0,1.0,9.399999999999977,0.0,21.4,21.42119526863098,196.43583297729492,0.9375,0,12,0,21.739124298095703,0.01,10000000.0,5.0,-2006.113761047126,-6000.0,12000.0,493.7,0,21.15118885890888,9.555156249999982,0.0,21.3246794100628,21.15118885890888,-0.17377802003301213,-0.0002874688790939217,-5.413233930793664,23.8
-0.11233164930843031,12,0.23193,21.175764331557957,21.0,24.0,0.357902854681015,0.48016658425331116,0.42745864391326904,full_soft,soft,0.43110046247973904,1.4727522002717175e-15,23.8,0.4311004624797399,0.4311004624797399,0,0.4311004624797399,0.4311004624797399,1.0,1.0,9.226718749999975,0.0,21.2,21.234645092487334,196.44460201263428,0.9322916666666666,0,13,0,21.711681365966797,0.01,10000000.0,5.0,-2083.844378506196,-6000.0,12000.0,493.7,0,21.150901390029787,9.399999999999977,0.0,21.26501633706198,21.150901390029787,-0.08925200550402224,0.024862941528169813,-1.2182899194090133,23.8
-0.09493253978803295,13,0.23193,21.162199220832008,21.0,24.0,0.3301840126514435,0.4802555441856384,0.40519294142723083,full_soft,soft,0.5001788288278621,2.2289157449605663e-15,23.8,0.5001788288278632,0.5001788288278632,0,0.5001788288278632,0.5001788288278632,1.0,1.0,9.033749999999998,0.0,21.2,21.23073034286499,196.440167427063,0.9270833333333334,0,14,0,21.621444702148438,0.01,10000000.0,5.0,-2103.2764587039705,-6000.0,12000.0,493.7,0,21.175764331557957,9.226718749999975,0.0,21.27231150409949,21.175764331557957,-0.11011228326748324,-0.013565110725949125,-1.3732355917918897,23.8
-0.10478521670256669,14,0.23193,21.121234910528187,21.0,24.0,0.3579905033111572,0.4802659749984741,0.42754942178726196,full_soft,soft,0.4311292605848668,1.7778949914916686e-15,23.8,0.4311292605848678,0.4311292605848678,0,0.4311292605848678,0.4311292605848678,1.0,1.0,8.823906249999993,0.0,21.2,21.236410450935363,196.4513397216797,0.921875,0,15,0,21.666053771972656,0.01,10000000.0,5.0,-2133.488961386295,-6000.0,12000.0,493.7,0,21.162199220832008,9.033749999999998,0.0,21.268504352491846,21.162199220832008,-0.1472694419636582,-0.04096431030382064,-2.3060098692139563,23.8
-0.12041959556813708,15,0.23193,21.0648484061752,21.0,24.0,0.42409634590148926,0.480343759059906,0.46451571583747864,full_soft,soft,0.2814003764384325,8.982485837923157e-16,23.8,0.2814003764384332,0.2814003764384332,0,0.2814003764384332,0.2814003764384332,1.0,1.0,8.600000000000023,0.0,21.2,21.24328161875407,196.47637367248535,0.9166666666666666,0,16,0,21.719379425048828,0.01,10000000.0,5.0,-2188.7591415598245,-6000.0,12000.0,493.7,0,21.121234910528187,8.823906249999993,0.0,21.2431621838071,21.121234910528187,-0.17831377763189948,-0.05638650435298587,-3.575496786056438,23.8
-0.12476712420567537,16,0.23207,20.99981734174594,21.0,24.0,0.5136769413948059,0.48030707240104675,0.48823320865631104,full_soft,soft,0.23752419043576223,3.509598315234122e-16,23.8,0.2375241904357625,0.2375241904357625,0,0.2375241904357625,0.2375241904357625,1.0,1.0,8.347299107142874,0.0,21.2,21.24614715576172,196.46013736724854,0.9114583333333334,0,17,1,21.72119140625,0.01,10000000.0,5.0,-2270.715304143467,-6000.0,12000.0,493.7,0,21.0648484061752,8.600000000000023,0.0,21.19130455883669,21.0648484061752,-0.1914872170907529,-0.0650310644292631,-4.930169953702254,23.8
-0.14314631804666078,17,0.23207,20.99005862700534,21.0,24.0,0.6174159646034241,0.4804145097732544,0.5444694757461548,full_soft,soft,0.467549315366351,1.1872628325281996e-16,23.8,0.4675493153663511,0.4675493153663511,0,0.4675493153663511,0.4675493153663511,1.0,1.0,8.06446428571428,0.0,21.2,21.243426465988158,196.48658752441406,0.90625,0,18,1,21.66321563720703,0.01,10000000.0,5.0,-2365.5775697463555,-6000.0,12000.0,493.7,0,20.99981734174594,8.347299107142874,0.0,21.145421344752776,20.99981734174594,-0.15536271774743682,-0.009758714740598862,-8.235476858970728,23.8
-0.14291135716700865,18,0.23207,21.031655188041896,21.0,24.0,0.6374263763427734,0.48045721650123596,0.5616755485534668,full_soft,soft,0.5174158512263137,1.0090459407710269e-16,23.8,0.5174158512263137,0.5174158512263137,0,0.5174158512263137,0.5174158512263137,1.0,1.0,7.77439732142858,0.0,21.2,21.23707075715065,196.49917602539062,0.9010416666666666,0,19,0,21.574609756469727,0.01,10000000.0,5.0,-2427.3002964006328,-6000.0,12000.0,493.7,0,20.99005862700534,8.06446428571428,0.0,21.135954955900274,20.99005862700534,-0.1042997678583788,0.04159656103655607,-4.524662189520585,23.8
-0.11880226999284105,19,0.23207,21.090926439374357,21.0,24.0,0.5892998576164246,0.48050299286842346,0.5238503813743591,full_soft,soft,0.39842514109042054,2.0183519026224075e-16,23.8,0.39842514109042065,0.39842514109042065,0,0.39842514109042065,0.39842514109042065,1.0,1.0,7.5,0.0,21.2,21.237792205810546,196.49843215942383,0.8958333333333334,0,20,0,21.56280517578125,0.01,10000000.0,5.0,-2454.2713780160875,-6000.0,12000.0,493.7,0,21.031655188041896,7.77439732142858,0.0,21.153460475189547,21.031655188041896,-0.06253403581519024,0.05927125133246136,-2.9453035602717668,23.8
-0.09560754583901598,20,0.23429,21.13076856189832,21.0,24.0,0.5084770321846008,0.4805130362510681,0.48688527941703796,full_soft,soft,0.2278730963104469,5.420214972442948e-16,23.8,0.2278730963104473,0.2278730963104473,0,0.2278730963104473,0.2278730963104473,1.0,1.0,7.247516741071422,0.0,21.2,21.233423328399656,196.52506828308105,0.890625,0,21,0,21.505584716796875,0.01,10000000.0,5.0,-2463.3484541660064,-6000.0,12000.0,493.7,0,21.090926439374357,7.5,0.0,21.189164913646437,21.090926439374357,-0.058396351748115194,0.03984212252396446,-2.0606563870368726,23.8
-0.08686696936769067,21,0.23429,21.11575788803077,21.0,24.0,0.45925378799438477,0.4805826246738434,0.4759668707847595,full_soft,soft,0.21640992106967227,1.0529394823867072e-15,23.8,0.2164099210696731,0.2164099210696731,0,0.2164099210696731,0.2164099210696731,1.0,1.0,7.018973214285722,0.0,21.2,21.23138129711151,196.51106357574463,0.8854166666666666,0,22,0,21.473873138427734,0.01,10000000.0,5.0,-2471.1686610049137,-6000.0,12000.0,493.7,0,21.13076856189832,7.247516741071422,0.0,21.219557326942265,21.13076856189832,-0.10379943891149424,-0.015010673867550395,-2.313158842258307,23.8
-0.08657219288943452,22,0.23429,21.066270433753743,21.0,24.0,0.48705288767814636,0.48062193393707275,0.4818580448627472,full_soft,soft,0.19221359237475383,8.198842248413898e-16,23.8,0.1922135923747545,0.1922135923747545,0,0.1922135923747545,0.1922135923747545,1.0,1.0,6.8309430803571445,0.08836206896551722,21.2,21.232370857397715,196.517972946167,0.8802083333333334,0,23,0,21.470226287841797,0.01,10000000.0,5.0,-2497.869306637161,-6000.0,12000.0,493.7,0,21.11575788803077,7.018973214285722,0.0,21.203537202106077,21.11575788803077,-0.1372667683523332,-0.04948745427702761,-3.3221820025395177,23.8
-0.09994042442980344,23,0.23429,21.0610593300205,21.0,24.0,0.5773500204086304,0.4806773364543915,0.51642245054245,full_soft,soft,0.36975379941423564,3.593770933308304e-16,23.8,0.36975379941423586,0.36975379941423586,0,0.36975379941423586,0.36975379941423586,1.0,1.0,6.699999999999989,0.3189655172413792,21.2,21.241981554031373,196.51851654052734,0.875,0,24,0,21.535852432250977,0.01,10000000.0,5.0,-2545.6562562168133,-6000.0,12000.0,493.7,0,21.066270433753743,6.8309430803571445,0.0,21.167238674421412,21.066270433753743,-0.10617934440091403,-0.0052111037332451815,-3.6252432244061787,23.8
-0.10341440459353635,24,0.2387,21.104318870140844,21.0,24.0,0.5964886546134949,0.4806272089481354,0.5287644863128662,full_soft,soft,0.4154729513298407,3.2948159913333304e-16,23.8,0.41547295132984086,0.41547295132984086,0,0.41547295132984086,0.41547295132984086,1.0,1.0,6.686132812499977,0.6400862068965515,21.2,21.245780191818874,196.5098762512207,0.8697916666666666,0,25,0,21.551591873168945,0.01,10000000.0,5.0,-2573.65542918259,-6000.0,12000.0,493.7,0,21.0610593300205,6.699999999999989,0.0,21.164843370852225,21.0610593300205,-0.060524500711380824,0.04325954012034572,-2.8308437603800787,23.8
-0.08542900549696242,25,0.2387,21.142572728426444,21.0,24.0,0.5323485136032104,0.48070091009140015,0.4947590231895447,full_soft,soft,0.27219311188421563,6.775699826928831e-16,23.8,0.27219311188421613,0.27219311188421613,0,0.27219311188421613,0.27219311188421613,1.0,1.0,6.784895833333337,1.0,21.2,21.242133394877115,196.50153636932373,0.8645833333333334,0,26,0,21.511138916015625,0.01,10000000.0,5.0,-2582.110470411934,-6000.0,12000.0,493.7,0,21.104318870140844,6.686132812499977,0.0,21.189041331967985,21.104318870140844,-0.04646860354154114,0.03825385828560002,-1.9977406525253585,23.8
-0.07830715974938585,26,0.2387,21.135581827224428,21.0,24.0,0.47148486971855164,0.4807286858558655,0.4789111614227295,full_soft,soft,0.19661890325834364,1.2818724604033663e-15,23.8,0.19661890325834466,0.19661890325834466,0,0.19661890325834466,0.19661890325834466,1.0,1.0,6.916210937500011,2.9583512931034472,21.2,21.235237628221512,196.47199630737305,0.859375,0,27,0,21.450578689575195,0.01,10000000.0,5.0,-2587.273648583216,-6000.0,12000.0,493.7,0,21.142572728426444,6.784895833333337,0.0,21.21875387604564,21.142572728426444,-0.08317204882121132,-0.006990901202016175,-1.9944960523479494,23.8
-0.08178387005290233,27,0.2387,21.099945768508917,21.0,24.0,0.4819089472293854,0.48063933849334717,0.48087334632873535,full_soft,soft,0.1843267402691887,1.5140719848937114e-60,30.0,0.1843267402691887,0.1843267402691887,0,0.1843267402691887,0.1843267402691887,1.0,1.0,7.0,9.193534482758617,21.2,21.237233662605284,196.4774465560913,0.8541666666666666,0,28,0,21.4553165435791,0.01,10000000.0,5.0,-2604.0085329965927,-6000.0,12000.0,493.7,0,21.135581827224428,6.916210937500011,0.0,21.21348503875106,21.135581827224428,-0.11353927024214272,-0.0356360587155109,-2.7457771327753733,23.8
0.034820198985130446,28,0.24126,20.998272664406727,15.0,30.0,0.23164504766464233,0.48071154952049255,0.2990874648094177,full_soft,soft,0.7292192559530923,8.359958651727534e-61,30.0,0.7292192559530923,0.7292192559530923,0,0.7292192559530923,0.7292192559530923,1.0,1.0,6.964648437499989,21.33195043103448,20.985290344827582,20.98695594427766,196.48953437805176,0.9965277777777778,1,0,0,21.464982986450195,0.01,10000000.0,5.0,-2636.2181373753797,-6000.0,12000.0,493.7,0,21.099945768508917,7.0,0.0,21.059066388472672,21.099945768508917,-0.0607937240659453,-0.10167310410218988,-0.39156493618010657,30.0
-0.037479404238695224,29,0.24126,20.927492682883553,15.0,30.0,0.3138991892337799,0.48070091009140015,0.3903101086616516,full_soft,soft,0.5419057659412235,1.5355701512017409e-61,30.0,0.5419057659412235,0.5419057659412235,0,0.5419057659412235,0.5419057659412235,1.0,1.0,6.855729166666663,41.0,20.9658688793104,20.969039230987924,196.49335384368896,0.9930555555555556,1,0,0,21.422399520874023,0.01,10000000.0,5.0,-2644.7552419031017,-6000.0,12000.0,493.7,0,20.998272664406727,6.964648437499989,0.0,21.02724469994314,20.998272664406727,-0.09975201705958625,-0.07077998152317377,-0.8725388158443792,30.0
-0.06776071794217842,30,0.24126,20.863478508149115,15.0,30.0,0.3514631390571594,0.4806361496448517,0.42275112867355347,full_soft,soft,0.4481199217333595,4.720055133505822e-62,30.0,0.4481199217333595,0.4481199217333595,0,0.4481199217333595,0.4481199217333595,1.0,1.0,6.768945312500023,67.45318509615385,20.9344,20.939685984134673,196.48040771484375,0.9895833333333334,1,0,0,21.44185447692871,0.01,10000000.0,5.0,-2669.3181832058317,-6000.0,12000.0,493.7,0,20.927492682883553,6.855729166666663,0.0,20.983554394647342,20.927492682883553,-0.12007588649822765,-0.06401417473443871,-1.5294116186082363,30.0
-0.08583912724856191,31,0.24126,20.81332272415375,15.0,30.0,0.36668720841407776,0.4806016683578491,0.4338110089302063,full_soft,soft,0.4107525133693915,1.6240411305564827e-62,30.0,0.4107525133693915,0.4107525133693915,0,0.4107525133693915,0.4107525133693915,1.0,1.0,6.800000000000011,98.06682692307695,20.89207490384608,20.89967880965136,196.48335456848145,0.9861111111111112,1,0,0,21.439556121826172,0.01,10000000.0,5.0,-2705.5139400087614,-6000.0,12000.0,493.7,0,20.863478508149115,6.768945312500023,0.0,20.934810602332107,20.863478508149115,-0.12148787817835682,-0.0501557839953648,-1.7277333147086438,30.0
-0.09475746247164807,32,0.24614,20.782467398754875,15.0,30.0,0.3547859489917755,0.4805465042591095,0.4252500534057617,full_soft,soft,0.43969636146889696,7.039751898468118e-63,30.0,0.43969636146889696,0.43969636146889696,0,0.43969636146889696,0.43969636146889696,1.0,1.0,7.037984035326076,131.64705528846156,20.84309307692304,20.85344913284787,196.4893341064453,0.9826388888888888,1,0,0,21.43960189819336,0.01,10000000.0,5.0,-2742.6012393098076,-6000.0,12000.0,493.7,0,20.81332272415375,6.800000000000011,0.0,20.890549529614418,20.81332272415375,-0.10808213085954321,-0.03085532539887481,-1.4200011316573757,30.0
-0.08853093524430733,33,0.24614,20.77730646148933,15.0,30.0,0.31202393770217896,0.480518639087677,0.3885027766227722,full_soft,soft,0.5461054071747158,4.2093889916612374e-63,30.0,0.5461054071747158,0.5461054071747158,0,0.5461054071747158,0.5461054071747158,1.0,1.0,7.4794157608695855,167.0,20.7893647115392,20.80306633140734,196.49037837982178,0.9791666666666666,1,0,0,21.44704246520996,0.01,10000000.0,5.0,-2771.6607464793333,-6000.0,12000.0,493.7,0,20.782467398754875,7.037984035326076,0.0,20.85107017491373,20.782467398754875,-0.07376371342439825,-0.005160937265543453,-0.5219492101150003,30.0
-0.050649674260967004,34,0.24614,20.801502252118894,15.0,30.0,0.23698480427265167,0.48050257563591003,0.3056265115737915,full_soft,soft,0.7181245496699737,3.8624507195391206e-63,30.0,0.7181245496699737,0.7181245496699737,0,0.7181245496699737,0.7181245496699737,1.0,1.0,8.081139605978251,203.73106971153845,20.7328,20.749923210928177,196.4926242828369,0.9756944444444444,1,0,0,21.437297821044922,0.01,10000000.0,5.0,-2784.6176769132308,-6000.0,12000.0,493.7,0,20.77730646148933,7.4794157608695855,0.0,20.806229401889823,20.77730646148933,-0.004727149770928918,0.024195790629562453,-1.065923200356682,30.0
0.032283969910793076,35,0.24614,20.857365010271053,15.0,30.0,0.13397125899791718,0.4804936349391937,0.17655983567237854,full_soft,soft,0.8770971880207853,5.780932839658073e-63,30.0,0.8770971880207853,0.8770971880207853,0,0.8770971880207853,0.8770971880207853,1.0,1.0,8.800000000000011,241.35817307692307,20.6740302884608,20.694316795967882,196.49259567260742,0.9722222222222222,1,0,0,21.40434455871582,0.01,10000000.0,5.0,-2785.1429157766675,-6000.0,12000.0,493.7,0,20.801502252118894,8.081139605978251,0.0,20.746319106970873,20.801502252118894,0.11104590330018027,0.05586275815215913,-3.3442553202046144,30.0
0.1466351129226382,36,0.2446,20.937883399652947,15.0,30.0,0.008204161189496517,0.48047956824302673,0.031817931681871414,full_soft,soft,0.95,1.4667160715185648e-62,30.0,0.95,0.95,0,0.95,0.95,1.0,1.0,9.56680124223601,278.55618990384613,20.6138269230768,20.637406694008636,196.4886474609375,0.96875,1,0,0,21.368379592895508,0.01,10000000.0,5.0,-2754.392661774874,-6000.0,12000.0,493.7,0,20.857365010271053,8.800000000000011,0.0,20.687814244100593,20.857365010271053,0.2500691555523531,0.08051838938189348,-6.165400990749501,30.0
0.1180976719143132,37,0.2446,21.040026472705108,15.0,30.0,-9.81728565108142e-09,0.48046666383743286,0.024023324251174927,full_soft,soft,0.95,5.612515940148975e-62,30.0,0.95,0.95,0,0.95,0.95,1.0,1.0,10.340093167701866,314.0,20.5543100961536,20.5817202105153,196.48784637451172,0.9652777777777778,1,0,0,21.343721389770508,0.01,10000000.0,5.0,-2590.720194468676,-6000.0,12000.0,493.7,0,20.937883399652947,9.56680124223601,0.0,20.797795673523638,20.937883399652947,0.2422307991814705,0.10214307305216153,-9.16612524379616,30.0
0.08333455228466846,38,0.2446,21.166234206705667,15.0,30.0,-9.998564642899055e-09,0.480419784784317,0.024020981043577194,full_soft,soft,0.95,3.0795964049803328e-61,30.0,0.95,0.95,0,0.95,0.95,1.0,1.0,11.1183385093168,347.5390625,19.4976,19.567971635776097,196.49660110473633,0.9618055555555556,1,0,0,21.340057373046875,0.01,10000000.0,5.0,-2437.334939931667,-6000.0,12000.0,493.7,0,21.040026472705108,10.340093167701866,0.0,20.93573100382696,21.040026472705108,0.23050320287870818,0.12620773400055896,-31.965251418591407,30.0
0.050426578344570316,39,0.2446,21.30353031440302,15.0,30.0,-9.998911032482738e-09,0.4803745150566101,0.02401871606707573,full_soft,soft,0.95,2.5235728408837566e-60,30.0,0.95,0.95,0,0.95,0.95,1.0,1.0,11.899999999999977,380.0625,19.4439375,19.521937321980793,196.50452613830566,0.9583333333333334,1,0,0,21.315933227539062,0.01,10000000.0,5.0,-2298.7179839753953,-6000.0,12000.0,493.7,0,21.166234206705667,11.1183385093168,0.0,21.09537279303919,21.166234206705667,0.20815752136383026,0.13729610769735245,-35.63185984844452,30.0
0.019708953278609442,40,0.23917,21.449450601184765,15.0,30.0,-9.998857741777556e-09,0.48034343123435974,0.02401716262102127,full_soft,soft,0.95,2.4877011722139658e-59,30.0,0.95,0.95,0,0.95,0.95,1.0,1.0,12.746607142857158,411.8046875,19.8919,19.95579055600696,196.50970458984375,0.9548611111111112,1,0,0,21.307321548461914,0.01,10000000.0,5.0,-2186.1724682797694,-6000.0,12000.0,493.7,0,21.30353031440302,11.899999999999977,0.0,21.26323119504474,21.30353031440302,0.18621940614002597,0.1459202867817453,-29.873200903556096,30.0
-0.00903273762145318,41,0.23917,21.606257112863545,15.0,30.0,-9.999234329427509e-09,0.48031923174858093,0.02401595190167427,full_soft,soft,0.95,2.8314211159685985e-58,30.0,0.95,0.95,0,0.95,0.95,1.0,1.0,13.641428571428548,443.0,19.3411125,19.436762665176392,196.51362419128418,0.9513888888888888,1,0,0,21.308773040771484,0.01,10000000.0,5.0,-2096.5842216524657,-6000.0,12000.0,493.7,0,21.449450601184765,12.746607142857158,0.0,21.43780331392918,21.449450601184765,0.1684537989343653,0.15680651167878068,-43.38988895374307,30.0
-0.03499752286961666,42,0.23917,21.779335984771365,15.0,30.0,-9.999323147269479e-09,0.4802923798561096,0.024014610797166824,full_soft,soft,0.95,3.8637395701643505e-57,30.0,0.95,0.95,0,0.95,0.95,1.0,1.0,14.465535714285693,473.0994751908397,19.2912,19.395731877676646,196.51711463928223,0.9479166666666666,1,0,0,21.2982120513916,0.01,10000000.0,5.0,-2023.6711040632858,-6000.0,12000.0,493.7,0,21.606257112863545,13.641428571428548,0.0,21.621850617458733,21.606257112863545,0.1574853673126313,0.17307887190781912,-47.67208214189438,30.0
-0.057713694274752925,43,0.23917,21.957636716555612,15.0,30.0,-9.999390648829376e-09,0.48026272654533386,0.024013128131628036,full_soft,soft,0.95,6.915036802229984e-56,30.0,0.95,0.95,0,0.95,0.95,1.0,1.0,15.100000000000023,501.7652671755725,19.2430408396944,19.357115928644486,196.51971817016602,0.9444444444444444,1,0,0,21.2963924407959,0.01,10000000.0,5.0,-1960.1971501466746,-6000.0,12000.0,493.7,0,21.779335984771365,14.465535714285693,0.0,21.820044600667586,21.779335984771365,0.137592115888026,0.17830073178424755,-52.01041575822252,30.0
